   90	 0.582	 1.842	 3.102	 4.362	 5.622	 6.882	 8.141	 9.399	10.657	11.915	13.172	14.429	15.687	16.944	18.203	19.462	20.722	21.982	23.243	24.505
   91	 0.375	 1.325	 2.274	 3.224	 4.174	 5.126	 6.078	 7.030	 7.983	 8.937	 9.892	10.847	11.802	12.758	13.715	14.672	15.629	16.587	17.544	18.500
   92	 0.004	 0.939	 1.874	 2.809	 3.745	 4.681	 5.619	 6.557	 7.496	 8.436	 9.376	10.317	11.258	12.200	13.143	14.086	15.028	15.971	16.913	17.854
   93	 0.759	 1.709	 2.658	 3.608	 4.557	 5.508	 6.459	 7.410	 8.361	 9.313	10.266	11.218	12.171	13.124	14.078	15.032	15.987	16.942	17.897	18.851
   94	 0.999	 1.984	 2.970	 3.955	 4.940	 5.926	 6.912	 7.897	 8.883	 9.869	10.854	11.839	12.825	13.810	14.795	15.781	16.767	17.753	18.738	19.724
   95	 0.523	 1.625	 2.727	 3.829	 4.931	 6.034	 7.136	 8.238	 9.340	10.441	11.542	12.642	13.742	14.841	15.939	17.038	18.136	19.235	20.332	21.431
   96	 0.004	 1.005	 2.005	 3.006	 4.007	 5.010	 6.013	 7.017	 8.021	 9.027	10.032	11.038	12.045	13.052	14.060	15.068	16.076	17.085	18.094	19.102
   97	 0.671	 1.419	 2.168	 2.918	 3.667	 4.418	 5.169	 5.921	 6.674	 7.426	 8.179	 8.932	 9.685	10.438	11.190	11.942	12.694	13.445	14.197	14.949
   98	 0.489	 1.383	 2.278	 3.173	 4.068	 4.965	 5.862	 6.760	 7.658	 8.558	 9.458	10.359	11.260	12.162	13.064	13.966	14.868	15.770	16.672	17.572
   99	 0.004	 0.894	 1.784	 2.675	 3.566	 4.457	 5.350	 6.244	 7.137	 8.032	 8.927	 9.823	10.719	11.615	12.511	13.408	14.303	15.198	16.093	16.986
  100	 0.602	 1.328	 2.055	 2.782	 3.509	 4.237	 4.967	 5.696	 6.426	 7.156	 7.886	 8.616	 9.346	10.075	10.804	11.533	12.263	12.991	13.721	14.450
  101	 0.831	 1.759	 2.687	 3.615	 4.543	 5.472	 6.401	 7.331	 8.261	 9.191	10.122	11.054	11.986	12.918	13.851	14.784	15.718	16.652	17.585	18.518
  102	 0.306	 1.166	 2.025	 2.885	 3.745	 4.607	 5.469	 6.332	 7.195	 8.060	 8.925	 9.790	10.655	11.521	12.387	13.253	14.118	14.982	15.847	16.710
  103	 0.862	 1.521	 2.180	 2.839	 3.499	 4.159	 4.821	 5.483	 6.144	 6.806	 7.469	 8.131	 8.792	 9.453	10.114	10.775	11.436	12.097	12.758	13.419
  104	 0.176	 1.356	 2.536	 3.716	 4.896	 6.077	 7.257	 8.437	 9.616	10.795	11.973	13.151	14.328	15.504	16.680	17.856	19.032	20.208	21.384	22.560
  105	 0.336	 1.332	 2.330	 3.327	 4.324	 5.323	 6.322	 7.321	 8.321	 9.321	10.321	11.322	12.323	13.325	14.327	15.329	16.331	17.334	18.337	19.339
  106	 0.158	 1.202	 2.247	 3.291	 4.336	 5.382	 6.428	 7.474	 8.521	 9.568	10.615	11.663	12.710	13.758	14.805	15.853	16.901	17.949	18.997	20.045
  107	 0.029	 1.088	 2.147	 3.207	 4.266	 5.327	 6.388	 7.450	 8.512	 9.574	10.636	11.698	12.761	13.823	14.886	15.948	17.012	18.075	19.137	20.200
  108	 0.053	 0.912	 1.771	 2.630	 3.489	 4.350	 5.212	 6.074	 6.936	 7.799	 8.662	 9.526	10.390	11.254	12.118	12.982	13.844	14.706	15.568	16.430
  109	 0.390	 1.190	 1.989	 2.789	 3.589	 4.390	 5.192	 5.995	 6.797	 7.601	 8.405	 9.209	10.013	10.816	11.620	12.423	13.225	14.027	14.829	15.631
  110	 0.538	 1.719	 2.900	 4.080	 5.261	 6.442	 7.622	 8.801	 9.981	11.159	12.337	13.514	14.690	15.867	17.043	18.219	19.396	20.572	21.749	22.926
  111	 0.909	 1.748	 2.588	 3.427	 4.267	 5.107	 5.949	 6.791	 7.634	 8.477	 9.322	10.166	11.012	11.858	12.704	13.550	14.395	15.241	16.085	16.929
  112	 0.645	 1.673	 2.701	 3.729	 4.757	 5.786	 6.814	 7.843	 8.872	 9.901	10.929	11.957	12.986	14.014	15.042	16.070	17.099	18.127	19.155	20.184
  113	 0.814	 1.827	 2.841	 3.854	 4.867	 5.882	 6.896	 7.909	 8.923	 9.937	10.950	11.963	12.977	13.990	15.003	16.016	17.029	18.043	19.056	20.070
  114	 0.219	 1.260	 2.302	 3.344	 4.386	 5.429	 6.473	 7.516	 8.560	 9.605	10.649	11.694	12.738	13.783	14.828	15.872	16.918	17.963	19.008	20.053
  115	 0.007	 1.148	 2.289	 3.430	 4.572	 5.715	 6.858	 8.000	 9.142	10.285	11.426	12.568	13.708	14.849	15.988	17.128	18.267	19.407	20.546	21.685
  116	 0.118	 1.079	 2.040	 3.002	 3.964	 4.927	 5.891	 6.855	 7.820	 8.786	 9.752	10.719	11.687	12.655	13.624	14.593	15.562	16.532	17.501	18.470
  117	 0.755	 1.475	 2.195	 2.916	 3.636	 4.358	 5.081	 5.804	 6.528	 7.251	 7.976	 8.699	 9.423	10.146	10.869	11.592	12.315	13.038	13.761	14.484
  118	 0.387	 1.357	 2.328	 3.298	 4.269	 5.240	 6.213	 7.185	 8.158	 9.132	10.107	11.081	12.056	13.032	14.008	14.985	15.961	16.939	17.916	18.892
  119	 0.245	 1.100	 1.954	 2.809	 3.664	 4.521	 5.378	 6.236	 7.094	 7.953	 8.813	 9.673	10.533	11.394	12.254	13.114	13.974	14.832	15.691	16.548
  120	 0.623	 1.488	 2.354	 3.220	 4.086	 4.953	 5.821	 6.690	 7.559	 8.430	 9.301	10.172	11.044	11.917	12.789	13.662	14.535	15.407	16.278	17.148
  121	 0.971	 2.002	 3.033	 4.064	 5.095	 6.126	 7.157	 8.188	 9.218	10.249	11.278	12.307	13.336	14.365	15.393	16.421	17.450	18.478	19.506	20.534
  122	 0.465	 1.381	 2.298	 3.215	 4.132	 5.051	 5.970	 6.889	 7.810	 8.731	 9.653	10.575	11.498	12.422	13.346	14.270	15.194	16.119	17.043	17.966
  123	 0.960	 1.915	 2.870	 3.825	 4.780	 5.736	 6.692	 7.647	 8.603	 9.560	10.516	11.472	12.429	13.386	14.344	15.301	16.259	17.218	18.176	19.134
  124	 0.104	 1.095	 2.086	 3.077	 4.069	 5.061	 6.055	 7.049	 8.043	 9.039	10.034	11.030	12.027	13.024	14.022	15.020	16.019	17.018	18.016	19.014
  125	 0.692	 1.748	 2.804	 3.860	 4.917	 5.974	 7.030	 8.086	 9.143	10.199	11.254	12.309	13.364	14.419	15.473	16.527	17.581	18.635	19.689	20.743
  126	 0.216	 1.048	 1.880	 2.713	 3.546	 4.380	 5.215	 6.050	 6.886	 7.722	 8.559	 9.396	10.233	11.070	11.907	12.744	13.579	14.414	15.249	16.084
  127	 0.298	 1.318	 2.339	 3.359	 4.380	 5.402	 6.424	 7.446	 8.469	 9.493	10.516	11.539	12.563	13.587	14.611	15.635	16.660	17.685	18.710	19.734
  128	 0.954	 1.877	 2.800	 3.724	 4.647	 5.571	 6.496	 7.421	 8.346	 9.271	10.197	11.123	12.050	12.977	13.905	14.833	15.761	16.690	17.619	18.546
  129	 0.752	 1.844	 2.935	 4.027	 5.118	 6.210	 7.302	 8.393	 9.483	10.573	11.663	12.751	13.840	14.928	16.015	17.101	18.189	19.275	20.362	21.448
  130	 0.127	 1.187	 2.248	 3.308	 4.369	 5.431	 6.494	 7.557	 8.619	 9.683	10.746	11.809	12.872	13.935	14.998	16.061	17.125	18.188	19.252	20.315
  131	 0.605	 1.670	 2.735	 3.800	 4.865	 5.930	 6.996	 8.061	 9.126	10.191	11.255	12.319	13.382	14.446	15.509	16.571	17.634	18.697	19.759	20.822
  132	 0.621	 1.551	 2.481	 3.412	 4.343	 5.275	 6.207	 7.140	 8.073	 9.007	 9.942	10.877	11.812	12.749	13.686	14.623	15.560	16.498	17.435	18.371
  133	 0.309	 1.556	 2.802	 4.048	 5.295	 6.542	 7.788	 9.033	10.278	11.522	12.765	14.009	15.252	16.495	17.738	18.983	20.227	21.472	22.718	23.964
  134	 0.209	 1.367	 2.525	 3.683	 4.841	 6.000	 7.158	 8.316	 9.474	10.631	11.788	12.944	14.099	15.254	16.408	17.562	18.717	19.870	21.024	22.178
  135	 0.860	 1.989	 3.118	 4.246	 5.375	 6.504	 7.632	 8.760	 9.887	11.014	12.139	13.264	14.389	15.513	16.636	17.760	18.884	20.007	21.130	22.254
  136	 0.603	 1.510	 2.419	 3.327	 4.235	 5.145	 6.055	 6.966	 7.877	 8.790	 9.703	10.616	11.530	12.445	13.360	14.275	15.191	16.106	17.022	17.936
  137	 0.405	 1.657	 2.909	 4.160	 5.412	 6.664	 7.915	 9.165	10.416	11.665	12.913	14.162	15.411	16.659	17.909	19.159	20.409	21.660	22.911	24.164
  138	 0.835	 2.033	 3.231	 4.429	 5.627	 6.825	 8.022	 9.218	10.414	11.609	12.804	13.998	15.192	16.387	17.581	18.776	19.972	21.168	22.364	23.560
  139	 0.510	 1.539	 2.568	 3.596	 4.625	 5.655	 6.685	 7.715	 8.745	 9.775	10.805	11.835	12.865	13.895	14.925	15.955	16.985	18.016	19.046	20.077
  140	 0.205	 1.502	 2.799	 4.096	 5.393	 6.690	 7.986	 9.281	10.577	11.871	13.165	14.460	15.754	17.049	18.344	19.641	20.938	22.236	23.534	24.834
  141	 0.408	 1.514	 2.619	 3.724	 4.830	 5.936	 7.042	 8.148	 9.253	10.359	11.463	12.567	13.671	14.774	15.877	16.979	18.082	19.184	20.286	21.388
  142	 0.165	 1.424	 2.683	 3.942	 5.201	 6.460	 7.719	 8.977	10.234	11.491	12.747	14.003	15.259	16.515	17.771	19.028	20.285	21.542	22.801	24.060
  143	 0.109	 1.315	 2.522	 3.729	 4.936	 6.144	 7.351	 8.558	 9.764	10.970	12.175	13.379	14.583	15.786	16.989	18.193	19.397	20.600	21.804	23.007
  144	 0.319	 1.077	 1.836	 2.595	 3.355	 4.115	 4.876	 5.638	 6.399	 7.161	 7.923	 8.685	 9.447	10.208	10.969	11.730	12.491	13.251	14.012	14.774
  145	 0.198	 1.322	 2.447	 3.572	 4.697	 5.823	 6.949	 8.074	 9.200	10.325	11.449	12.573	13.697	14.820	15.942	17.065	18.187	19.309	20.431	21.553
  146	 0.129	 1.179	 2.230	 3.280	 4.331	 5.383	 6.435	 7.488	 8.540	 9.594	10.647	11.700	12.753	13.807	14.861	15.914	16.968	18.022	19.076	20.130
  147	 0.280	 1.119	 1.957	 2.795	 3.634	 4.474	 5.315	 6.156	 6.998	 7.840	 8.684	 9.527	10.370	11.214	12.057	12.900	13.743	14.584	15.426	16.266
  148	 0.541	 1.609	 2.677	 3.745	 4.813	 5.881	 6.950	 8.018	 9.087	10.155	11.222	12.289	13.357	14.423	15.490	16.556	17.622	18.688	19.754	20.820
  149	 0.044	 1.243	 2.443	 3.642	 4.841	 6.042	 7.241	 8.441	 9.640	10.838	12.036	13.233	14.429	15.625	16.820	18.016	19.212	20.408	21.604	22.800
  150	 0.955	 2.045	 3.135	 4.225	 5.316	 6.406	 7.496	 8.585	 9.674	10.762	11.849	12.936	14.022	15.107	16.192	17.277	18.362	19.446	20.531	21.615
